run,evaluations,avg_fitness,best_fitness
20,4750,50710000,72000000
20,4875,52202000,82000000
20,5000,53300000,82000000
21,250,-60452000,11000000
21,375,-36880000,18000000
21,500,-8422000,24000000
21,625,3282000,24000000
21,750,4956000,36000000
21,875,6648000,36000000
21,1000,8466000,36000000
21,1125,10094000,36000000
21,1250,11826000,36000000
21,1375,13318000,36000000
21,1500,15226000,56500000
21,1625,16714000,56500000
21,1750,18256000,56500000
21,1875,19346000,56500000
21,2000,20638000,56500000
21,2125,22192000,56500000
21,2250,23662000,56500000
21,2375,25404000,56500000
21,2500,27178000,72000000
21,2625,28250000,72000000
21,2750,29938000,72000000
21,2875,31312000,72000000
21,3000,32906000,73000000
21,3125,33916000,73000000
21,3250,35624000,73000000
21,3375,36708000,75000000
21,3500,38146000,75000000
21,3625,39504000,75000000
21,3750,40750000,75000000
21,3875,42190000,75000000
21,4000,43304000,75000000
21,4125,44392000,78000000
21,4250,45480000,78000000
21,4375,46724000,87500000
21,4500,47702000,87500000
21,4625,48822000,87500000
21,4750,49658000,87500000
21,4875,50882000,87500000
21,5000,52164000,87500000
22,250,-56000000,17000000
22,375,-29428000,22500000
22,500,-1976000,22500000
22,625,4840000,28500000
22,750,6474000,28500000
22,875,8192000,30500000
22,1000,9830000,30500000
22,1125,11094000,31500000
22,1250,12380000,31500000
22,1375,13278000,42000000
22,1500,14256000,42000000
22,1625,15324000,42000000
22,1750,16800000,42000000
22,1875,18216000,45500000
22,2000,19464000,46000000
22,2125,20152000,46000000
22,2250,21250000,47000000
22,2375,22014000,47000000
22,2500,22874000,47000000
22,2625,24012000,48000000
22,2750,24982000,48000000
22,2875,25586000,48000000
22,3000,26930000,65000000
22,3125,28242000,65000000
22,3250,28932000,65000000
22,3375,29796000,65000000
22,3500,31006000,65000000
22,3625,32136000,65000000
22,3750,33712000,65500000
22,3875,34662000,65500000
22,4000,35772000,65500000
22,4125,36920000,66000000
22,4250,37914000,66000000
22,4375,38718000,66000000
22,4500,40028000,66000000
22,4625,41534000,71500000
22,4750,42626000,71500000
22,4875,43402000,71500000
22,5000,44124000,71500000
23,250,-64476000,23500000
23,375,-37590000,23500000
23,500,-8934000,23500000
23,625,4170000,23500000
23,750,5742000,27000000
23,875,7318000,27000000
23,1000,9072000,32000000
23,1125,10566000,39000000
23,1250,12084000,42000000
23,1375,13174000,42000000
23,1500,14460000,42000000
23,1625,15812000,45500000
23,1750,17076000,45500000
23,1875,18006000,45500000
23,2000,19038000,45500000
23,2125,19732000,45500000
23,2250,20616000,45500000
23,2375,21926000,52000000
23,2500,22894000,52000000
23,2625,23952000,52000000
23,2750,24994000,52000000
23,2875,25946000,52000000
23,3000,26898000,52000000
23,3125,27820000,52000000
23,3250,28626000,52000000
23,3375,29614000,52000000
23,3500,31028000,67000000
23,3625,32484000,67000000
23,3750,33508000,67000000
23,3875,34520000,67000000
23,4000,35948000,67000000
23,4125,37140000,67000000
23,4250,38018000,67000000
23,4375,39198000,70500000
23,4500,40204000,70500000
23,4625,41590000,70500000
23,4750,42436000,70500000
23,4875,43684000,70500000
23,5000,44536000,70500000
24,250,-53816000,22000000
24,375,-33054000,22000000
24,500,-8928000,22000000
24,625,3048000,22000000
24,750,5730000,25000000
24,875,7342000,32500000
24,1000,8950000,32500000
24,1125,10476000,32500000
24,1250,11910000,32500000
24,1375,12716000,32500000
24,1500,13720000,32500000
24,1625,15002000,32500000
24,1750,16116000,35500000
24,1875,16980000,38500000
24,2000,18086000,38500000
24,2125,18906000,38500000
24,2250,19896000,38500000
24,2375,20604000,38500000
24,2500,21232000,38500000
24,2625,21680000,38500000
24,2750,22284000,39000000
24,2875,23176000,41000000
24,3000,23640000,41000000
24,3125,24092000,48000000
24,3250,24696000,48000000
24,3375,24928000,48000000
24,3500,25372000,48000000
24,3625,26270000,48000000
24,3750,26958000,48000000
24,3875,27646000,48000000
24,4000,28006000,48000000
24,4125,28798000,51500000
24,4250,29390000,51500000
24,4375,29812000,51500000
24,4500,30466000,51500000
24,4625,31078000,51500000
24,4750,31552000,51500000
24,4875,32250000,70000000
24,5000,32836000,70000000
25,250,-57832000,23500000
25,375,-33132000,24500000
25,500,-3048000,40500000
25,625,4388000,40500000
25,750,6084000,40500000
25,875,8046000,40500000
25,1000,10070000,40500000
25,1125,11808000,40500000
25,1250,13300000,40500000
25,1375,14530000,40500000
25,1500,15576000,49000000
25,1625,16906000,49000000
25,1750,18422000,49000000
25,1875,19654000,49000000
25,2000,21118000,49000000
25,2125,22390000,49000000
25,2250,23058000,49000000
25,2375,24428000,49000000
25,2500,25016000,49000000
25,2625,26100000,49000000
25,2750,27042000,49000000
25,2875,27852000,49000000
25,3000,28790000,57000000
25,3125,29596000,57000000
25,3250,30574000,57000000
25,3375,31922000,57000000
25,3500,32922000,57000000
25,3625,33844000,57000000
25,3750,34826000,57000000
25,3875,35884000,57000000
25,4000,37044000,68500000
25,4125,37832000,68500000
25,4250,39162000,68500000
25,4375,40356000,68500000
25,4500,41774000,71500000
25,4625,43446000,71500000
25,4750,44950000,71500000
25,4875,46234000,71500000
25,5000,48178000,71500000
26,250,-62118000,17500000
26,375,-37908000,19500000
26,500,-12856000,22000000
26,625,3012000,22000000
26,750,5654000,22000000
26,875,7048000,25500000
26,1000,8040000,25500000
26,1125,9332000,29500000
26,1250,10486000,29500000
26,1375,11684000,29500000
26,1500,12942000,33500000
26,1625,14682000,36500000
26,1750,15594000,36500000
26,1875,16736000,38500000
26,2000,17750000,38500000
26,2125,18708000,38500000
26,2250,19946000,45000000
26,2375,21150000,45000000
26,2500,22010000,46500000
26,2625,22780000,46500000
26,2750,23640000,46500000
26,2875,24398000,46500000
26,3000,25498000,48500000
26,3125,26148000,48500000
26,3250,27036000,48500000
26,3375,27926000,59500000
26,3500,28856000,59500000
26,3625,29688000,59500000
26,3750,30510000,63500000
26,3875,31484000,63500000
26,4000,32034000,63500000
26,4125,32620000,63500000
26,4250,33198000,63500000
26,4375,33678000,63500000
26,4500,34486000,63500000
26,4625,35380000,63500000
26,4750,35896000,65500000
26,4875,36354000,65500000
26,5000,37412000,65500000
27,250,-63312000,17000000
27,375,-37854000,19000000
27,500,-10072000,19000000
27,625,1512000,21000000
27,750,5898000,21500000
27,875,7488000,27500000
27,1000,9158000,27500000
27,1125,10926000,31000000
27,1250,12218000,31000000
27,1375,13074000,31000000
27,1500,14228000,35500000
27,1625,15534000,44000000
27,1750,16656000,44000000
27,1875,17730000,44000000
27,2000,18598000,44000000
27,2125,19852000,44000000
27,2250,21056000,49000000
27,2375,22066000,49000000
27,2500,23116000,49000000
